RPC Code,RPC Name,Producer Country Name,Producer Country Code,Share,Waste,SUA Code
A.04.04.001,Linseeds,Rest of World,RoW,0.141,0.06,01441
A.04.04.003,Poppy seeds,France,FR,0.93,0.06,01448
A.04.04.003,Poppy seeds,Rest of World,RoW,0.07,0.06,01448
A.04.04.004,Sesame seed (Sesamum indicum syn. S. orientale),France,FR,0.275,0.06,01449.90
A.04.04.004,Sesame seed (Sesamum indicum syn. S. orientale),Rest of World,RoW,0.725,0.06,01449.90
A.04.04.004,Sesame seed (Sesamum indicum syn. S. orientale),India,IN,0.463,0.06,01444
A.04.04.004,Sesame seed (Sesamum indicum syn. S. orientale),Rest of World,RoW,0.537,0.06,01444
A.04.04.005,Sunflower seeds,France,FR,0.544,0.06,01445
A.04.04.005,Sunflower seeds,Ukraine,UA,0.19,0.06,01445
A.04.04.005,Sunflower seeds,Rest of World,RoW,0.266,0.06,01445
A.04.04.006 ,Rape seed (Brassica napus),France,FR,0.696,0.06,01443
A.04.04.006 ,Rape seed (Brassica napus),Rest of World,RoW,0.304,0.06,01443
A.04.04.007,Mustard seed (Brassica nigra),Canada,CA,0.412,0.06,01442
A.04.04.007,Mustard seed (Brassica nigra),France,FR,0.311,0.06,01442
A.04.04.007,Mustard seed (Brassica nigra),Rest of World,RoW,0.277,0.06,01442
A.04.04.007,Mustard seed (Brassica nigra),France,FR,0.275,0.06,01449.90
A.04.04.007,Mustard seed (Brassica nigra),Rest of World,RoW,0.725,0.06,01449.90
A.04.04.009,Pumpkin seeds,France,FR,0.275,0.06,01449.90
A.04.04.009,Pumpkin seeds,Rest of World,RoW,0.725,0.06,01449.90
A.04.04.010,Safflower (Carthamus tinctorius),India,IN,0.606,0.07,01699
A.04.04.010,Safflower (Carthamus tinctorius),Turkey,TR,0.12,0.07,01699
A.04.04.010,Safflower (Carthamus tinctorius),Rest of World,RoW,0.274,0.07,01699
A.04.04.011,Borage (Borago officinalis),India,IN,0.606,0.07,01699
A.04.04.011,Borage (Borago officinalis),Turkey,TR,0.12,0.07,01699
A.04.04.011,Borage (Borago officinalis),Rest of World,RoW,0.274,0.07,01699
A.04.04.013,Hempseed (Cannabis sativa),France,FR,0.275,0.06,01449.90
A.04.04.013,Hempseed (Cannabis sativa),Rest of World,RoW,0.725,0.06,01449.90
A.04.04.013,Hempseed (Cannabis sativa),France,FR,0.91,0.06,01929.02
A.04.04.013,Hempseed (Cannabis sativa),Rest of World,RoW,0.09,0.06,01929.02
A.04.05,Other oilseeds (including elsewhere non-listed seeds),France,FR,0.275,0.06,01449.90
A.04.05,Other oilseeds (including elsewhere non-listed seeds),Rest of World,RoW,0.725,0.06,01449.90
A.05.01.001,Grapefruits,Israel,IL,0.208,0.07,01321
A.05.01.001,Grapefruits,South Africa,ZA,0.211,0.07,01321
A.05.01.001,Grapefruits,Spain,ES,0.139,0.07,01321
A.05.01.001,Grapefruits,USA,US,0.134,0.07,01321
A.05.01.001,Grapefruits,Rest of World,RoW,0.308,0.07,01321
A.05.01.002,Oranges,Brazil,BR,0.244,0.07,01323
A.05.01.002,Oranges,Spain,ES,0.528,0.07,01323
A.05.01.002,Oranges,Rest of World,RoW,0.228,0.07,01323
A.05.01.003,Lemons,Argentina,AR,0.136,0.07,01322
A.05.01.003,Lemons,Spain,ES,0.697,0.07,01322
A.05.01.003,Lemons,Rest of World,RoW,0.167,0.07,01322
A.05.01.004,Limes,Argentina,AR,0.136,0.07,01322
A.05.01.004,Limes,Spain,ES,0.697,0.07,01322
A.05.01.004,Limes,Rest of World,RoW,0.167,0.07,01322
A.05.01.005,Mandarins and similar-,Spain,ES,0.773,0.07,01324
A.05.01.005,Mandarins and similar-,Rest of World,RoW,0.227,0.07,01324
A.05.01.006,Pomelo (Citrus grandis),Israel,IL,0.208,0.07,01321
A.05.01.006,Pomelo (Citrus grandis),South Africa,ZA,0.211,0.07,01321
A.05.01.006,Pomelo (Citrus grandis),Spain,ES,0.139,0.07,01321
A.05.01.006,Pomelo (Citrus grandis),USA,US,0.134,0.07,01321
A.05.01.006,Pomelo (Citrus grandis),Rest of World,RoW,0.308,0.07,01321
A.05.02.001,Apples,France,FR,0.807,0.07,01341
A.05.02.001,Apples,Rest of World,RoW,0.193,0.07,01341
A.05.02.002,Pears,France,FR,0.535,0.07,01342.01
A.05.02.002,Pears,Belgium,BE,0.108,0.07,01342.01
A.05.02.002,Pears,Rest of World,RoW,0.357,0.07,01342.01
A.05.02.003,Quinces,Spain,ES,0.518,0.06,01342.02
A.05.02.003,Quinces,Turkey,TR,0.371,0.06,01342.02
A.05.02.003,Quinces,Rest of World,RoW,0.111,0.06,01342.02
A.05.02.004,Medlars,Spain,ES,0.213,0.07,01359.90
A.05.02.004,Medlars,Rest of World,RoW,0.787,0.07,01359.90
A.05.02.005,Loquats,Spain,ES,0.213,0.07,01359.90
A.05.02.005,Loquats,Rest of World,RoW,0.787,0.07,01359.90
A.05.02.007,Sorb fruits,France,FR,0.807,0.07,01341
A.05.02.007,Sorb fruits,Rest of World,RoW,0.193,0.07,01341
A.05.02.009,Nashi pears,France,FR,0.535,0.07,01342.01
A.05.02.009,Nashi pears,Belgium,BE,0.108,0.07,01342.01
A.05.02.009,Nashi pears,Rest of World,RoW,0.357,0.07,01342.01
A.05.03.001,Apricots,France,FR,0.648,0.07,01343
A.05.03.001,Apricots,Turkey,TR,0.248,0.07,01343
A.05.03.001,Apricots,Rest of World,RoW,0.104,0.07,01343
A.05.03.002,Plums,France,FR,0.891,0.07,01346
A.05.03.002,Plums,Rest of World,RoW,0.109,0.07,01346
A.05.03.003,Damsons,France,FR,0.891,0.07,01346
A.05.03.003,Damsons,Rest of World,RoW,0.109,0.07,01346
A.05.03.004,Mirabelles,France,FR,0.891,0.07,01346
A.05.03.004,Mirabelles,Rest of World,RoW,0.109,0.07,01346
A.05.03.005,Gages,France,FR,0.891,0.07,01346
A.05.03.005,Gages,Rest of World,RoW,0.109,0.07,01346
A.05.03.006,Cherries (sweet),France,FR,0.841,0.07,01344.02
A.05.03.006,Cherries (sweet),Spain,ES,0.101,0.07,01344.02
A.05.03.006,Cherries (sweet),Rest of World,RoW,0.058,0.07,01344.02
A.05.03.007,Sour cherries,Rest of World,RoW,1,0.07,01344.01
A.05.03.011,Peaches and similar-,France,FR,0.6,0.07,01345
A.05.03.011,Peaches and similar-,Spain,ES,0.372,0.07,01345
A.05.03.011,Peaches and similar-,Rest of World,RoW,0.029,0.07,01345
A.05.04.001,Table grapes,France,FR,0.882,0.07,01330
A.05.04.001,Table grapes,Rest of World,RoW,0.118,0.07,01330
A.05.04.002,Wine grapes,France,FR,0.882,0.07,01330
A.05.04.002,Wine grapes,Rest of World,RoW,0.118,0.07,01330
A.05.04.003,Strawberries,France,FR,0.377,0.07,01354
A.05.04.003,Strawberries,Spain,ES,0.479,0.07,01354
A.05.04.003,Strawberries,Rest of World,RoW,0.144,0.07,01354
A.05.04.004,Blackberries,France,FR,0.771,0.07,01353.01
A.05.04.004,Blackberries,Spain,ES,0.129,0.07,01353.01
A.05.04.004,Blackberries,Rest of World,RoW,0.1,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),France,FR,0.771,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Spain,ES,0.129,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Rest of World,RoW,0.1,0.07,01353.01
A.05.04.008,Blueberries,France,FR,0.771,0.07,01355.01
A.05.04.008,Blueberries,Spain,ES,0.129,0.07,01355.01
A.05.04.008,Blueberries,Rest of World,RoW,0.1,0.07,01355.01
A.05.04.009,Cranberries (Vaccinium macrocarpon),France,FR,0.771,0.07,01355.01
A.05.04.009,Cranberries (Vaccinium macrocarpon),Spain,ES,0.129,0.07,01355.01
A.05.04.009,Cranberries (Vaccinium macrocarpon),Rest of World,RoW,0.1,0.07,01355.01
A.05.04.009,Cranberries (Vaccinium macrocarpon),Rest of World,RoW,1,0.07,01355.02
A.05.04.010,"Currants (black, red and white)",France,FR,0.949,0.07,01351.01
A.05.04.010,"Currants (black, red and white)",Rest of World,RoW,0.051,0.07,01351.01
A.05.04.011,"Gooseberries (green, red and yellow)",Rest of World,RoW,1,0.07,01351.02
A.05.04.012,Rose hips,India,IN,0.606,0.07,01699
A.05.04.012,Rose hips,Turkey,TR,0.12,0.07,01699
A.05.04.012,Rose hips,Rest of World,RoW,0.274,0.07,01699
A.05.04.013,Mulberries (black and white),Turkey,TR,0.784,0.07,01315
A.05.04.013,Mulberries (black and white),Rest of World,RoW,0.216,0.07,01315
A.05.04.014,Azarole (mediteranean medlar) (Crataegus azarolus),France,FR,0.771,0.07,01355.01
A.05.04.014,Azarole (mediteranean medlar) (Crataegus azarolus),Spain,ES,0.129,0.07,01355.01
A.05.04.014,Azarole (mediteranean medlar) (Crataegus azarolus),Rest of World,RoW,0.1,0.07,01355.01
A.05.04.015,Elderberries,France,FR,0.949,0.07,01351.01
A.05.04.015,Elderberries,Rest of World,RoW,0.051,0.07,01351.01
A.05.04.016,Cloudberries,France,FR,0.771,0.07,01353.01
A.05.04.016,Cloudberries,Spain,ES,0.129,0.07,01353.01
A.05.04.016,Cloudberries,Rest of World,RoW,0.1,0.07,01353.01
A.05.04.017,Loganberry (Rubus loganobaccus),France,FR,0.771,0.07,01355.01
A.05.04.017,Loganberry (Rubus loganobaccus),Spain,ES,0.129,0.07,01355.01
A.05.04.017,Loganberry (Rubus loganobaccus),Rest of World,RoW,0.1,0.07,01355.01
A.05.04.022,Bilberries,France,FR,0.771,0.07,01355.01
A.05.04.022,Bilberries,Spain,ES,0.129,0.07,01355.01
A.05.04.022,Bilberries,Rest of World,RoW,0.1,0.07,01355.01
A.05.04.026,Lingonberry (Vaccinium vitis-idaea),France,FR,0.771,0.07,01355.01
A.05.04.026,Lingonberry (Vaccinium vitis-idaea),Spain,ES,0.129,0.07,01355.01
A.05.04.026,Lingonberry (Vaccinium vitis-idaea),Rest of World,RoW,0.1,0.07,01355.01
A.05.04.029,Ground cherries (physalis etc.),France,FR,0.313,0.07,01234
A.05.04.029,Ground cherries (physalis etc.),Italy,IT,0.217,0.07,01234
A.05.04.029,Ground cherries (physalis etc.),Morocco,MA,0.161,0.07,01234
A.05.04.029,Ground cherries (physalis etc.),Spain,ES,0.188,0.07,01234
A.05.04.029,Ground cherries (physalis etc.),Rest of World,RoW,0.122,0.07,01234
A.05.04.030,Sea buckthorns,France,FR,0.949,0.07,01351.01
A.05.04.030,Sea buckthorns,Rest of World,RoW,0.051,0.07,01351.01
A.05.05.001,Olives for oil production,Italy,IT,0.126,0.06,01450
A.05.05.001,Olives for oil production,Spain,ES,0.55,0.06,01450
A.05.05.001,Olives for oil production,Rest of World,RoW,0.324,0.06,01450
A.05.05.002,Palm nuts (palmoil kernels),France,FR,0.275,0.06,01491.02
A.05.05.002,Palm nuts (palmoil kernels),Rest of World,RoW,0.725,0.06,01491.02
A.05.05.003,Palmfruit (Elaeis guineensis),Malaysia,MY,0.3,0.06,01491.01
A.05.05.003,Palmfruit (Elaeis guineensis),Indonesia,ID,0.7,0.06,01491.01
A.05.06.001,Dates,Algeria,DZ,0.334,0.07,01314
A.05.06.001,Dates,Tunisia,TN,0.554,0.07,01314
A.05.06.001,Dates,Rest of World,RoW,0.112,0.07,01314
A.05.06.002,Figs,Turkey,TR,0.784,0.07,01315
A.05.06.002,Figs,Rest of World,RoW,0.216,0.07,01315
A.05.06.003,Table olives,Italy,IT,0.126,0.06,01450
A.05.06.003,Table olives,Spain,ES,0.55,0.06,01450
A.05.06.003,Table olives,Rest of World,RoW,0.324,0.06,01450
A.05.06.004,Kumquats,Argentina,AR,0.136,0.07,01322
A.05.06.004,Kumquats,Spain,ES,0.697,0.07,01322
A.05.06.004,Kumquats,Rest of World,RoW,0.167,0.07,01322
A.05.06.005,Carambolas,Spain,ES,0.213,0.07,01359.90
A.05.06.005,Carambolas,Rest of World,RoW,0.787,0.07,01359.90
A.05.06.006,Persimmon (Sharon fruit) (Diospyros kaki),Spain,ES,0.946,0.07,01359.01
A.05.06.006,Persimmon (Sharon fruit) (Diospyros kaki),Rest of World,RoW,0.054,0.07,01359.01
A.05.06.006,Persimmon (Sharon fruit) (Diospyros kaki),France,FR,0.313,0.07,01234
A.05.06.006,Persimmon (Sharon fruit) (Diospyros kaki),Italy,IT,0.217,0.07,01234
A.05.06.006,Persimmon (Sharon fruit) (Diospyros kaki),Morocco,MA,0.161,0.07,01234
A.05.06.006,Persimmon (Sharon fruit) (Diospyros kaki),Spain,ES,0.188,0.07,01234
A.05.06.006,Persimmon (Sharon fruit) (Diospyros kaki),Rest of World,RoW,0.122,0.07,01234
A.05.06.008,"Kiwi fruits (green, red, yellow)",France,FR,0.526,0.07,01352
A.05.06.008,"Kiwi fruits (green, red, yellow)",Italy,IT,0.203,0.07,01352
A.05.06.008,"Kiwi fruits (green, red, yellow)",New Zealand,NZ,0.159,0.07,01352
A.05.06.008,"Kiwi fruits (green, red, yellow)",Rest of World,RoW,0.112,0.07,01352
A.05.06.009,Litchis,Spain,ES,0.213,0.07,01359.90
A.05.06.009,Litchis,Rest of World,RoW,0.787,0.07,01359.90
A.05.06.010,Passionfruits,Spain,ES,0.213,0.07,01359.90
A.05.06.010,Passionfruits,Rest of World,RoW,0.787,0.07,01359.90
A.05.06.011,Prickly pears,Spain,ES,0.213,0.07,01359.90
A.05.06.011,Prickly pears,Rest of World,RoW,0.787,0.07,01359.90
A.05.06.013,American persimmons,France,FR,0.313,0.07,01234
A.05.06.013,American persimmons,Italy,IT,0.217,0.07,01234
A.05.06.013,American persimmons,Morocco,MA,0.161,0.07,01234
A.05.06.013,American persimmons,Spain,ES,0.188,0.07,01234
A.05.06.013,American persimmons,Rest of World,RoW,0.122,0.07,01234
A.05.06.014,Avocados,Chile,CL,0.131,0.07,01311
A.05.06.014,Avocados,Israel,IL,0.165,0.07,01311
A.05.06.014,Avocados,Peru,PE,0.253,0.07,01311
A.05.06.014,Avocados,Spain,ES,0.208,0.07,01311
A.05.06.014,Avocados,Rest of World,RoW,0.242,0.07,01311
A.05.06.015,Bananas (Musa × paradisica),Cameroon,CM,0.2,0.07,01312
A.05.06.015,Bananas (Musa × paradisica),Colombia,CO,0.13,0.07,01312
A.05.06.015,Bananas (Musa × paradisica),Cote d'Ivoire,CI,0.228,0.07,01312
A.05.06.015,Bananas (Musa × paradisica),Suriname,SR,0.139,0.07,01312
A.05.06.015,Bananas (Musa × paradisica),Rest of World,RoW,0.302,0.07,01312
A.05.06.016,Mangoes,Brazil,BR,0.335,0.07,01316
A.05.06.016,Mangoes,Israel,IL,0.118,0.07,01316
A.05.06.016,Mangoes,Cote d'Ivoire,CI,0.107,0.07,01316
A.05.06.016,Mangoes,Peru,PE,0.236,0.07,01316
A.05.06.016,Mangoes,Rest of World,RoW,0.204,0.07,01316
A.05.06.017,Papayas,Brazil,BR,0.804,0.07,01317
A.05.06.017,Papayas,Thailand,TH,0.128,0.07,01317
A.05.06.017,Papayas,Rest of World,RoW,0.068,0.07,01317
A.05.06.018,Granate apples,Spain,ES,0.213,0.07,01359.90
A.05.06.018,Granate apples,Rest of World,RoW,0.787,0.07,01359.90
A.05.06.019,Wild sweetsops,Spain,ES,0.213,0.07,01359.90
A.05.06.019,Wild sweetsops,Rest of World,RoW,0.787,0.07,01359.90
A.05.06.020,Guavas,Brazil,BR,0.335,0.07,01316
A.05.06.020,Guavas,Israel,IL,0.118,0.07,01316
A.05.06.020,Guavas,Cote d'Ivoire,CI,0.107,0.07,01316
A.05.06.020,Guavas,Peru,PE,0.236,0.07,01316
A.05.06.020,Guavas,Rest of World,RoW,0.204,0.07,01316
A.05.06.021,Pineapples,Costa Rica,CR,0.455,0.07,01318
A.05.06.021,Pineapples,Thailand,TH,0.193,0.07,01318
A.05.06.021,Pineapples,Rest of World,RoW,0.352,0.07,01318
A.05.06.022,Bread fruit (jackfruit) (Artocarpus altilis),Spain,ES,0.213,0.07,01359.90
A.05.06.022,Bread fruit (jackfruit) (Artocarpus altilis),Rest of World,RoW,0.787,0.07,01359.90
A.05.06.029,Papayas,Brazil,BR,0.804,0.07,01317
A.05.06.029,Papayas,Thailand,TH,0.128,0.07,01317
A.05.06.029,Papayas,Rest of World,RoW,0.068,0.07,01317
A.05.06.030,Chayote (Sechium edule),Spain,ES,0.213,0.07,01359.90
A.05.06.030,Chayote (Sechium edule),Rest of World,RoW,0.787,0.07,01359.90
A.05.06.034,Longans,Spain,ES,0.213,0.07,01359.90
A.05.06.034,Longans,Rest of World,RoW,0.787,0.07,01359.90
A.06.01.001,Bovine muscle,France,FR,0.82,0.057,21111.02
A.06.01.001,Bovine muscle,Rest of World,RoW,0.18,0.057,21111.02
A.06.01.002,Calf fresh meat,France,FR,0.82,0.057,21111.02
A.06.01.002,Calf fresh meat,Rest of World,RoW,0.18,0.057,21111.02
A.06.01.003,Pig muscle,France,FR,0.8,0.057,21113.02
A.06.01.003,Pig muscle,Spain,ES,0.108,0.057,21113.02
A.06.01.003,Pig muscle,Rest of World,RoW,0.092,0.057,21113.02
A.06.01.004,Sheep muscle,France,FR,0.522,0.057,21115
A.06.01.004,Sheep muscle,New Zealand,NZ,0.115,0.057,21115
A.06.01.004,Sheep muscle,United Kingdom,GB,0.17,0.057,21115
A.06.01.004,Sheep muscle,Rest of World,RoW,0.193,0.057,21115
A.06.01.005,Goat muscle,France,FR,0.942,0.057,21116
A.06.01.005,Goat muscle,Rest of World,RoW,0.058,0.057,21116
A.06.01.006,Equine muscle,Argentina,AR,0.101,0.057,21118.01
A.06.01.006,Equine muscle,Canada,CA,0.151,0.057,21118.01
A.06.01.006,Equine muscle,France,FR,0.277,0.057,21118.01
A.06.01.006,Equine muscle,Mexico,MX,0.141,0.057,21118.01
A.06.01.006,Equine muscle,Rest of World,RoW,0.329,0.057,21118.01
A.06.01.007,Rabbit fresh meat,France,FR,0.962,0.057,21114
A.06.01.007,Rabbit fresh meat,Rest of World,RoW,0.038,0.057,21114
A.06.02.001,Chicken meat (Gallus domesticus),France,FR,0.761,0.057,21121
A.06.02.001,Chicken meat (Gallus domesticus),Rest of World,RoW,0.239,0.057,21121
A.06.02.002,Turkey fresh meat,France,FR,0.913,0.057,21124
A.06.02.002,Turkey fresh meat,Rest of World,RoW,0.087,0.057,21124
A.06.02.003,Duck fresh meat,France,FR,0.959,0.057,21122
A.06.02.003,Duck fresh meat,Rest of World,RoW,0.041,0.057,21122
A.06.02.004,Goose fresh meat,France,FR,0.585,0.057,21123
A.06.02.004,Goose fresh meat,Hungary,HU,0.235,0.057,21123
A.06.02.004,Goose fresh meat,Poland,PL,0.177,0.057,21123
A.06.02.004,Goose fresh meat,Rest of World,RoW,0.003,0.057,21123
A.06.02.005,Pigeon fresh meat,Rest of World,RoW,1,0.057,21170.01
A.06.02.006,Guinea-fowl fresh meat,France,FR,0.761,0.057,21121
A.06.02.006,Guinea-fowl fresh meat,Rest of World,RoW,0.239,0.057,21121
A.06.02.007,Ratites fresh meat,Germany,DE,0.116,0.057,21170.02
A.06.02.007,Ratites fresh meat,New Zealand,NZ,0.226,0.057,21170.02
A.06.02.007,Ratites fresh meat,Spain,ES,0.387,0.057,21170.02
A.06.02.007,Ratites fresh meat,United Kingdom,GB,0.103,0.057,21170.02
A.06.02.007,Ratites fresh meat,Rest of World,RoW,0.167,0.057,21170.02
A.06.03.001,Wild boar fresh meat,Germany,DE,0.116,0.057,21170.02
A.06.03.001,Wild boar fresh meat,New Zealand,NZ,0.226,0.057,21170.02
A.06.03.001,Wild boar fresh meat,Spain,ES,0.387,0.057,21170.02
A.06.03.001,Wild boar fresh meat,United Kingdom,GB,0.103,0.057,21170.02
A.06.03.001,Wild boar fresh meat,Rest of World,RoW,0.167,0.057,21170.02
A.06.03.002,"Deer, red fresh meat",Germany,DE,0.116,0.057,21170.02
A.06.03.002,"Deer, red fresh meat",New Zealand,NZ,0.226,0.057,21170.02
A.06.03.002,"Deer, red fresh meat",Spain,ES,0.387,0.057,21170.02
A.06.03.002,"Deer, red fresh meat",United Kingdom,GB,0.103,0.057,21170.02
A.06.03.002,"Deer, red fresh meat",Rest of World,RoW,0.167,0.057,21170.02
A.06.03.003,European moose meat,Germany,DE,0.116,0.057,21170.02
A.06.03.003,European moose meat,New Zealand,NZ,0.226,0.057,21170.02
A.06.03.003,European moose meat,Spain,ES,0.387,0.057,21170.02
A.06.03.003,European moose meat,United Kingdom,GB,0.103,0.057,21170.02
A.06.03.003,European moose meat,Rest of World,RoW,0.167,0.057,21170.02
A.06.03.004,Reindeer meat,Germany,DE,0.116,0.057,21170.02
A.06.03.004,Reindeer meat,New Zealand,NZ,0.226,0.057,21170.02
A.06.03.004,Reindeer meat,Spain,ES,0.387,0.057,21170.02
A.06.03.004,Reindeer meat,United Kingdom,GB,0.103,0.057,21170.02
A.06.03.004,Reindeer meat,Rest of World,RoW,0.167,0.057,21170.02
A.06.03.006,Hare fresh meat,France,FR,0.962,0.057,21114
A.06.03.006,Hare fresh meat,Rest of World,RoW,0.038,0.057,21114
A.06.04.001,Pheasant fresh meat,Germany,DE,0.116,0.057,21170.02
A.06.04.001,Pheasant fresh meat,New Zealand,NZ,0.226,0.057,21170.02
A.06.04.001,Pheasant fresh meat,Spain,ES,0.387,0.057,21170.02
A.06.04.001,Pheasant fresh meat,United Kingdom,GB,0.103,0.057,21170.02
A.06.04.001,Pheasant fresh meat,Rest of World,RoW,0.167,0.057,21170.02
A.06.04.003,Mallard fresh meat,Germany,DE,0.116,0.057,21170.02
A.06.04.003,Mallard fresh meat,New Zealand,NZ,0.226,0.057,21170.02
A.06.04.003,Mallard fresh meat,Spain,ES,0.387,0.057,21170.02
A.06.04.003,Mallard fresh meat,United Kingdom,GB,0.103,0.057,21170.02
A.06.04.003,Mallard fresh meat,Rest of World,RoW,0.167,0.057,21170.02
A.06.04.004,Partridge fresh meat,Germany,DE,0.116,0.057,21170.02
A.06.04.004,Partridge fresh meat,New Zealand,NZ,0.226,0.057,21170.02
A.06.04.004,Partridge fresh meat,Spain,ES,0.387,0.057,21170.02
A.06.04.004,Partridge fresh meat,United Kingdom,GB,0.103,0.057,21170.02
A.06.04.004,Partridge fresh meat,Rest of World,RoW,0.167,0.057,21170.02
A.06.04.005,Quail fresh meat,Germany,DE,0.116,0.057,21170.02
A.06.04.005,Quail fresh meat,New Zealand,NZ,0.226,0.057,21170.02
A.06.04.005,Quail fresh meat,Spain,ES,0.387,0.057,21170.02
A.06.04.005,Quail fresh meat,United Kingdom,GB,0.103,0.057,21170.02
A.06.04.005,Quail fresh meat,Rest of World,RoW,0.167,0.057,21170.02
A.07.01.001,Herring roe,Rest of World,RoW,1,0.02,BF-01
A.07.01.001,Herring roe,Rest of World,RoW,1,0.02,BF-02
A.07.01.002,Sprat,Rest of World,RoW,1,0.02,BF-03
A.07.01.003,European sardine,Rest of World,RoW,1,0.02,BF-04
A.07.01.004,Anchovies,Rest of World,RoW,1,0.02,BF-05
A.07.01.007,Char,Rest of World,RoW,1,0.02,BF-06
A.07.01.008,Smelt,Rest of World,RoW,1,0.02,BF-07
A.07.01.009,Whitefishes or coregonus,Rest of World,RoW,1,0.02,BF-08
A.07.01.010,Perch,Rest of World,RoW,1,0.02,BF-09
A.07.01.011,Sea bass,Rest of World,RoW,1,0.02,BF-10
A.07.01.013,Mackerel,Rest of World,RoW,1,0.02,BF-11
A.07.01.014,Tuna and bonito (generic),Rest of World,RoW,1,0.02,BF-12
A.07.01.016,Mullets,Rest of World,RoW,1,0.02,BF-13
A.07.01.018,Hakes,Rest of World,RoW,1,0.02,BF-14
A.07.01.019,Flounders,Rest of World,RoW,1,0.02,BF-15
A.07.01.020,Halibut,Rest of World,RoW,1,0.02,BF-16
A.07.01.021,Plaice,Rest of World,RoW,1,0.02,BF-17
A.07.01.022,Sole,Rest of World,RoW,1,0.02,BF-18
A.07.01.024,Carps,Rest of World,RoW,1,0.02,BF-19
A.07.01.026,Freshwater bream - Europe,Rest of World,RoW,1,0.02,BF-20
A.07.01.027,River eels,Rest of World,RoW,1,0.02,BF-21
A.07.01.029,Anglerfish and monkfish,Rest of World,RoW,1,0.02,BF-22
A.07.01.030,Sharks,Rest of World,RoW,1,0.02,BF-23
A.07.01.031,Rays,Rest of World,RoW,1,0.02,BF-24
A.07.01.032,Sturgeon roe,Rest of World,RoW,1,0.02,BF-25
A.07.01.033,Bonito,Rest of World,RoW,1,0.02,BF-26
A.07.01.035,Sardines and sardine-type fishes,Rest of World,RoW,1,0.02,BF-27
A.07.01.036,Swordfish,Rest of World,RoW,1,0.02,BF-28
A.07.04.001,Freshwater crabs,Rest of World,RoW,1,0.02,BF-29
A.07.04.002,Lobsters,Rest of World,RoW,1,0.02,BF-30
A.07.04.003,"Lobster, norway",Rest of World,RoW,1,0.02,BF-31
A.07.04.004,"Prawn, giant tiger",Rest of World,RoW,1,0.02,BF-32
A.07.04.005,White shrimp,Rest of World,RoW,1,0.02,BF-33
A.07.04.006,Spiny and rock lobsters,Rest of World,RoW,1,0.02,BF-34
A.07.04.007,Freshwater crayfishes,Rest of World,RoW,1,0.02,BF-35
A.07.05.001,Squids,Rest of World,RoW,1,0.02,BF-36
A.07.05.002,Octopuses,Rest of World,RoW,1,0.02,BF-37
A.07.05.003,Cuttlefishes,Rest of World,RoW,1,0.02,BF-38
A.07.05.005,Clams,Rest of World,RoW,1,0.02,BF-39
A.07.05.006,Cockles,Rest of World,RoW,1,0.02,BF-40
A.07.05.007,Mussels,Rest of World,RoW,1,0.02,BF-41
A.07.05.008,Oysters,Rest of World,RoW,1,0.02,BF-42
A.07.05.010,"Scallops, pectens",Rest of World,RoW,1,0.02,BF-43
A.07.05.013,"Water snails, conches and whelks",Rest of World,RoW,1,0.02,BF-45
A.07.05.013,"Water snails, conches and whelks",Rest of World,RoW,1,0.02,BF-45
A.07.05.014,"Water snails, conches and whelks",Rest of World,RoW,1,0.02,BF-45
A.07.05.014,"Water snails, conches and whelks",Rest of World,RoW,1,0.02,BF-45
A.07.06.001,Frogs (legs),Rest of World,RoW,1,0.02,BF-46
A.07.06.004,Snails,Rest of World,RoW,1,0.02,BF-47
A.08.01.001.001,"Cow milk, > 4% fat (inc. Channel Island milk)",France,FR,0.805,0.017,02211
A.08.01.001.001,"Cow milk, > 4% fat (inc. Channel Island milk)",Rest of World,RoW,0.195,0.017,02211
A.08.01.001.002,Cow milk,France,FR,0.805,0.017,02211
A.08.01.001.002,Cow milk,Rest of World,RoW,0.195,0.017,02211
A.08.01.002,Sheep milk,France,FR,1,0.017,02291
A.08.01.003,Water buffalo milk,Madagascar,MG,0.939,0.07,02212
A.08.01.003,Water buffalo milk,Rest of World,RoW,0.061,0.07,02212
A.08.01.005,Goat milk,France,FR,1,0.017,02292
A.08.01.007,Ass milk,France,FR,0.805,0.017,02211
A.08.01.007,Ass milk,Rest of World,RoW,0.195,0.017,02211
A.09.01.001,Hen eggs,France,FR,0.919,0.017,0231
A.09.01.001,Hen eggs,Rest of World,RoW,0.081,0.017,0231
A.09.01.005,Duck eggs,Rest of World,RoW,1,0.017,0232
A.09.01.006,Goose eggs,Rest of World,RoW,1,0.017,0232
A.09.01.007,Quail eggs,Rest of World,RoW,1,0.017,0232
A.10.07,Honey,France,FR,0.293,0.06,02910
A.10.07,Honey,Rest of World,RoW,0.707,0.06,02910
A.16.01.001,Chervil,India,IN,0.175,0.07,01654
A.16.01.001,Chervil,Syrian Arab Republic,SY,0.302,0.07,01654
A.16.01.001,Chervil,Rest of World,RoW,0.523,0.07,01654
A.16.01.002,Chives,India,IN,0.606,0.07,01699
A.16.01.002,Chives,Turkey,TR,0.12,0.07,01699
A.16.01.002,Chives,Rest of World,RoW,0.274,0.07,01699
