RPC Code,RPC Name,Producer Country Name,Producer Country Code,Share,Waste,SUA Code
A.02.05.022,Alfalfa sprouts,India,IN,0.096,0.06,01709.90
A.02.05.022,Alfalfa sprouts,Kyrgyzstan,KG,0.039,0.06,01709.90
A.02.05.022,Alfalfa sprouts,Turkmenistan,TM,0.015,0.06,01709.90
A.02.05.022,Alfalfa sprouts,USA,US,0.063,0.06,01709.90
A.02.05.022,Alfalfa sprouts,Ethiopia,ET,0.013,0.06,01709.90
A.04.02.014,Carobs,Argentina,AR,0.117,0.06,01709.90
A.04.02.014,Carobs,Australia,AU,0.01,0.06,01709.90
A.04.02.014,Carobs,Myanmar,MM,0.054,0.06,01709.90
A.04.02.014,Carobs,Canada,CA,0.359,0.06,01709.90
A.04.02.014,Carobs,China,CN,0.132,0.06,01709.90
A.04.02.014,Carobs,Egypt,EG,0.101,0.06,01709.90
A.04.02.014,Carobs,India,IN,0.096,0.06,01709.90
A.04.02.014,Carobs,Kyrgyzstan,KG,0.039,0.06,01709.90
A.04.02.014,Carobs,Turkmenistan,TM,0.015,0.06,01709.90
A.04.02.014,Carobs,USA,US,0.063,0.06,01709.90
A.04.02.014,Carobs,Ethiopia,ET,0.013,0.06,01709.90
A.02.09.001,Carrageen mosses,Rest of World,RoW,1,0.07,01699
A.02.09.001.001,Kombu,Rest of World,RoW,1,0.07,01699
A.02.09.001.002,Laver,Rest of World,RoW,1,0.07,01699
A.02.09.001.003,Wakame,Rest of World,RoW,1,0.07,01699
A.02.10.001,Teas  and similar-,Rest of World,RoW,1,0.07,01699
A.02.10.004,Mints,Rest of World,RoW,1,0.07,01699
A.02.10.009,Strawberry infusion leaves,Rest of World,RoW,1,0.07,01699
A.02.10.013,Ginseng infusion roots,Rest of World,RoW,1,0.07,01699
A.04.04.010,Safflower (Carthamus tinctorius),Rest of World,RoW,1,0.07,01699
A.04.04.011,Borage (Borago officinalis),Rest of World,RoW,1,0.07,01699
A.05.04.012,Rose hips,Rest of World,RoW,1,0.07,01699
A.16.01.002,Chives,Rest of World,RoW,1,0.07,01699
A.16.01.003,Dill leaves,Rest of World,RoW,1,0.07,01699
A.16.01.004,Celery leaves,Rest of World,RoW,1,0.07,01699
A.16.01.005,Parsley,Rest of World,RoW,1,0.07,01699
A.16.01.006,Sage,Rest of World,RoW,1,0.07,01699
A.16.01.007,Rosemary,Rest of World,RoW,1,0.07,01699
A.16.01.008,Thyme,Rest of World,RoW,1,0.07,01699
A.16.01.009,Basil,Rest of World,RoW,1,0.07,01699
A.16.01.010,Laurel,Rest of World,RoW,1,0.07,01699
A.16.01.011,Tarragon,Rest of World,RoW,1,0.07,01699
A.16.02.004,Allspice fruit,Rest of World,RoW,1,0.07,01699
A.16.02.009,Capers buds,Rest of World,RoW,1,0.07,01699
A.16.02.011,Cardamom fruit,Rest of World,RoW,1,0.07,01699
A.16.02.014,Cinnamon (Cinnamonum verum syn. C. zeylanicum),Rest of World,RoW,1,0.07,01699
A.16.02.015,Cloves (Syzygium aromaticum),Rest of World,RoW,1,0.07,01699
A.16.02.020,Fenugreek seed,Rest of World,RoW,1,0.07,01699
A.16.02.022,Ginger (Zingiber officinale),Rest of World,RoW,1,0.07,01699
A.16.02.024,Juniper berry,Rest of World,RoW,1,0.07,01699
A.16.02.025,Mace aril,Rest of World,RoW,1,0.07,01699
A.16.02.027,Nutmeg (Myristica fragans),Rest of World,RoW,1,0.07,01699
A.16.02.028,"Pepper, black and white (Piper nigrum)",Rest of World,RoW,1,0.07,01699
A.16.02.029,Saffron,Rest of World,RoW,1,0.07,01699
A.16.02.030,Tamarind,Rest of World,RoW,1,0.07,01699
A.16.02.031,Turmeric roots,Rest of World,RoW,1,0.07,01699
A.16.09.003,Vanilla pods (Vanilla fragrans syn. Vanilla planifolia),Rest of World,RoW,1,0.07,01699
I.16.01.012,Marjoram,Rest of World,RoW,1,0.07,01699
I.16.01.013,Oregano,Rest of World,RoW,1,0.07,01699
I.16.01.014,Mints,Rest of World,RoW,1,0.07,01699
I.16.01.015,Coriander leaves,Rest of World,RoW,1,0.07,01699
I.16.01.016,Lovage leaves,Rest of World,RoW,1,0.07,01699
I.16.01.017,Winter savory,Rest of World,RoW,1,0.07,01699
A.05.06.017,Papayas,China,CN,0.061,0.07,01317
A.05.06.017,Papayas,Oman,OM,0.939,0.07,01317
A.05.06.029,Papayas,China,CN,0.061,0.07,01317
A.05.06.029,Papayas,Oman,OM,0.939,0.07,01317
A.05.03.011,Peaches and similar-,Greece,GR,1,0.07,01345
A.05.02.002,Pears,Greece,GR,1,0.07,01342.01
A.05.02.009,Nashi pears,Greece,GR,1,0.07,01342.01
A.02.06.002,Peas (with pods) and similar-,Greece,GR,1,0.06,01705
A.04.02.003,Peas (dry) and similar-,Greece,GR,1,0.06,01705
A.04.02.011,Black eyed peas (dry),Greece,GR,1,0.06,01705
A.04.01.002,Peas (without pods) and similar-,Bulgaria,BG,0.026,0.07,01242
A.04.01.002,Peas (without pods) and similar-,Greece,GR,0.974,0.07,01242
A.05.06.006,Persimmon (Sharon fruit) (Diospyros kaki),Rest of World,RoW,1,0.07,01359.01
A.05.06.021,Pineapples,Costa Rica,CR,0.732,0.07,01318
A.05.06.021,Pineapples,Ecuador,EC,0.045,0.07,01318
A.05.06.021,Pineapples,Indonesia,ID,0.061,0.07,01318
A.05.06.021,Pineapples,Kenya,KE,0.028,0.07,01318
A.05.06.021,Pineapples,Philippines,PH,0.034,0.07,01318
A.05.06.021,Pineapples,Thailand,TH,0.1,0.07,01318
A.04.03.011,Pistachios (Pistachia vera),Rest of World,RoW,1,0.06,01375
A.05.03.002,Plums,Bulgaria,BG,0.016,0.07,01346
A.05.03.002,Plums,Chile,CL,0.044,0.07,01346
A.05.03.002,Plums,France,FR,0.077,0.07,01346
A.05.03.002,Plums,Greece,GR,0.759,0.07,01346
A.05.03.002,Plums,South Africa,ZA,0.016,0.07,01346
A.05.03.002,Plums,Spain,ES,0.022,0.07,01346
A.05.03.002,Plums,USA,US,0.017,0.07,01346
A.05.03.002,Plums,Serbia,RS,0.05,0.07,01346
A.05.03.003,Damsons,Bulgaria,BG,0.016,0.07,01346
A.05.03.003,Damsons,Chile,CL,0.044,0.07,01346
A.05.03.003,Damsons,France,FR,0.077,0.07,01346
A.05.03.003,Damsons,Greece,GR,0.759,0.07,01346
A.05.03.003,Damsons,South Africa,ZA,0.016,0.07,01346
A.05.03.003,Damsons,Spain,ES,0.022,0.07,01346
A.05.03.003,Damsons,USA,US,0.017,0.07,01346
A.05.03.003,Damsons,Serbia,RS,0.05,0.07,01346
A.05.03.004,Mirabelles,Bulgaria,BG,0.016,0.07,01346
A.05.03.004,Mirabelles,Chile,CL,0.044,0.07,01346
A.05.03.004,Mirabelles,France,FR,0.077,0.07,01346
A.05.03.004,Mirabelles,Greece,GR,0.759,0.07,01346
A.05.03.004,Mirabelles,South Africa,ZA,0.016,0.07,01346
A.05.03.004,Mirabelles,Spain,ES,0.022,0.07,01346
A.05.03.004,Mirabelles,USA,US,0.017,0.07,01346
A.05.03.004,Mirabelles,Serbia,RS,0.05,0.07,01346
A.05.03.005,Gages,Bulgaria,BG,0.016,0.07,01346
A.05.03.005,Gages,Chile,CL,0.044,0.07,01346
A.05.03.005,Gages,France,FR,0.077,0.07,01346
A.05.03.005,Gages,Greece,GR,0.759,0.07,01346
A.05.03.005,Gages,South Africa,ZA,0.016,0.07,01346
A.05.03.005,Gages,Spain,ES,0.022,0.07,01346
A.05.03.005,Gages,USA,US,0.017,0.07,01346
A.05.03.005,Gages,Serbia,RS,0.05,0.07,01346
A.05.01.001,Grapefruits,Rest of World,RoW,1,0.07,01321
A.05.01.006,Pomelo (Citrus grandis),Rest of World,RoW,1,0.07,01321
A.04.04.003,Poppy seeds,Turkey,TR,0.673,0.06,01448
A.04.04.003,Poppy seeds,Serbia,RS,0.327,0.06,01448
A.03.01.001,New potatoes,Bulgaria,BG,0.013,0.24,01510
A.03.01.001,New potatoes,Cyprus,CY,0.032,0.24,01510
A.03.01.001,New potatoes,Egypt,EG,0.158,0.24,01510
A.03.01.001,New potatoes,France,FR,0.118,0.24,01510
A.03.01.001,New potatoes,Germany,DE,0.06,0.24,01510
A.03.01.001,New potatoes,Greece,GR,0.495,0.24,01510
A.03.01.001,New potatoes,Netherlands,NL,0.079,0.24,01510
A.03.01.001,New potatoes,Belgium,BE,0.045,0.24,01510
A.03.01.002,Main-crop potatoes,Bulgaria,BG,0.013,0.24,01510
A.03.01.002,Main-crop potatoes,Cyprus,CY,0.032,0.24,01510
A.03.01.002,Main-crop potatoes,Egypt,EG,0.158,0.24,01510
A.03.01.002,Main-crop potatoes,France,FR,0.118,0.24,01510
A.03.01.002,Main-crop potatoes,Germany,DE,0.06,0.24,01510
A.03.01.002,Main-crop potatoes,Greece,GR,0.495,0.24,01510
A.03.01.002,Main-crop potatoes,Netherlands,NL,0.079,0.24,01510
A.03.01.002,Main-crop potatoes,Belgium,BE,0.045,0.24,01510
A.02.03.008,Courgettes,Greece,GR,0.959,0.07,01235
A.02.03.008,Courgettes,Turkey,TR,0.041,0.07,01235
A.02.03.010,Pumpkins,Greece,GR,0.959,0.07,01235
A.02.03.010,Pumpkins,Turkey,TR,0.041,0.07,01235
A.05.02.003,Quinces,Argentina,AR,1,0.06,01342.02
I.01.02.010.006,Quinoa grain,Bolivia,BO,0.239,0.06,01194
I.01.02.010.006,Quinoa grain,Peru,PE,0.761,0.06,01194
A.04.04.006 ,Rape seed (Brassica napus),Rest of World,RoW,1,0.06,01443
A.05.04.004,Blackberries,Canada,CA,0.016,0.07,01353.01
A.05.04.004,Blackberries,Chile,CL,0.044,0.07,01353.01
A.05.04.004,Blackberries,Germany,DE,0.023,0.07,01353.01
A.05.04.004,Blackberries,Italy,IT,0.011,0.07,01353.01
A.05.04.004,Blackberries,Morocco,MA,0.02,0.07,01353.01
A.05.04.004,Blackberries,Netherlands,NL,0.249,0.07,01353.01
A.05.04.004,Blackberries,Peru,PE,0.068,0.07,01353.01
A.05.04.004,Blackberries,Poland,PL,0.079,0.07,01353.01
A.05.04.004,Blackberries,Portugal,PT,0.041,0.07,01353.01
A.05.04.004,Blackberries,Zimbabwe,ZW,0.012,0.07,01353.01
A.05.04.004,Blackberries,Spain,ES,0.437,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Canada,CA,0.016,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Chile,CL,0.044,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Germany,DE,0.023,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Italy,IT,0.011,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Morocco,MA,0.02,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Netherlands,NL,0.249,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Peru,PE,0.068,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Poland,PL,0.079,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Portugal,PT,0.041,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Zimbabwe,ZW,0.012,0.07,01353.01
A.05.04.006,Raspberries (red and yellow),Spain,ES,0.437,0.07,01353.01
A.05.04.016,Cloudberries,Canada,CA,0.016,0.07,01353.01
A.05.04.016,Cloudberries,Chile,CL,0.044,0.07,01353.01
A.05.04.016,Cloudberries,Germany,DE,0.023,0.07,01353.01
A.05.04.016,Cloudberries,Italy,IT,0.011,0.07,01353.01
A.05.04.016,Cloudberries,Morocco,MA,0.02,0.07,01353.01
A.05.04.016,Cloudberries,Netherlands,NL,0.249,0.07,01353.01
A.05.04.016,Cloudberries,Peru,PE,0.068,0.07,01353.01
A.05.04.016,Cloudberries,Poland,PL,0.079,0.07,01353.01
A.05.04.016,Cloudberries,Portugal,PT,0.041,0.07,01353.01
A.05.04.016,Cloudberries,Zimbabwe,ZW,0.012,0.07,01353.01
A.05.04.016,Cloudberries,Spain,ES,0.437,0.07,01353.01
A.08.01.001.001,"Cow milk, > 4% fat (inc. Channel Island milk)",Rest of World,RoW,1,0.017,02211
A.08.01.001.002,Cow milk,Rest of World,RoW,1,0.017,02211
A.08.01.007,Ass milk,Rest of World,RoW,1,0.017,02211
A.08.01.002,Sheep milk,Rest of World,RoW,1,0.017,02291
A.01.02.009,Rice grain,Rest of World,RoW,1,0.045,0113
A.01.02.009.007,Indian rice grain,Rest of World,RoW,1,0.045,0113
A.01.02.004,Rye grain,Bulgaria,BG,0.035,0.045,0116
A.01.02.004,Rye grain,Germany,DE,0.029,0.045,0116
A.01.02.004,Rye grain,Greece,GR,0.936,0.045,0116
A.01.02.010.002,Sorghum grain,Greece,GR,0.9,0.045,0114
A.01.02.010.002,Sorghum grain,Hungary,HU,0.014,0.045,0114
A.01.02.010.002,Sorghum grain,Republic of Moldova,MD,0.023,0.045,0114
A.01.02.010.002,Sorghum grain,Ukraine,UA,0.049,0.045,0114
A.01.02.010.002,Sorghum grain,USA,US,0.013,0.045,0114
A.05.03.007,Sour cherries,Rest of World,RoW,1,0.07,01344.01
A.04.02.012,Soyabeans for oil,Rest of World,RoW,1,0.06,0141
A.02.05.010,Spinaches,Greece,GR,1,0.07,01215
A.02.05.012,Purslanes,Greece,GR,1,0.07,01215
A.02.05.020,Common nettle,Greece,GR,1,0.07,01215
A.02.05.021,Garden sorrel,Greece,GR,1,0.07,01215
A.05.04.003,Strawberries,Greece,GR,1,0.07,01354
A.02.05.013,Chards,Rest of World,RoW,1,0.045,01801
A.02.07.007,Rhubarbs,Rest of World,RoW,1,0.045,01801
A.02.08.001,Sugar beet (root) (Beta vulgaris),Rest of World,RoW,1,0.045,01801
A.02.01.009,Salsifies,Bulgaria,BG,0.207,0.06,01445
A.02.01.009,Salsifies,Greece,GR,0.519,0.06,01445
A.02.01.009,Salsifies,Hungary,HU,0.012,0.06,01445
A.02.01.009,Salsifies,Republic of Moldova,MD,0.029,0.06,01445
A.02.01.009,Salsifies,Romania,RO,0.044,0.06,01445
A.02.01.009,Salsifies,Russia,RU,0.027,0.06,01445
A.02.01.009,Salsifies,Ukraine,UA,0.149,0.06,01445
A.02.01.009,Salsifies,Serbia,RS,0.014,0.06,01445
A.02.05.019,Dandelions,Bulgaria,BG,0.207,0.06,01445
A.02.05.019,Dandelions,Greece,GR,0.519,0.06,01445
A.02.05.019,Dandelions,Hungary,HU,0.012,0.06,01445
A.02.05.019,Dandelions,Republic of Moldova,MD,0.029,0.06,01445
A.02.05.019,Dandelions,Romania,RO,0.044,0.06,01445
A.02.05.019,Dandelions,Russia,RU,0.027,0.06,01445
A.02.05.019,Dandelions,Ukraine,UA,0.149,0.06,01445
A.02.05.019,Dandelions,Serbia,RS,0.014,0.06,01445
A.02.07.002,Cardoons,Bulgaria,BG,0.207,0.06,01445
A.02.07.002,Cardoons,Greece,GR,0.519,0.06,01445
A.02.07.002,Cardoons,Hungary,HU,0.012,0.06,01445
A.02.07.002,Cardoons,Republic of Moldova,MD,0.029,0.06,01445
A.02.07.002,Cardoons,Romania,RO,0.044,0.06,01445
A.02.07.002,Cardoons,Russia,RU,0.027,0.06,01445
A.02.07.002,Cardoons,Ukraine,UA,0.149,0.06,01445
A.02.07.002,Cardoons,Serbia,RS,0.014,0.06,01445
A.04.04.005,Sunflower seeds,Bulgaria,BG,0.207,0.06,01445
A.04.04.005,Sunflower seeds,Greece,GR,0.519,0.06,01445
A.04.04.005,Sunflower seeds,Hungary,HU,0.012,0.06,01445
A.04.04.005,Sunflower seeds,Republic of Moldova,MD,0.029,0.06,01445
A.04.04.005,Sunflower seeds,Romania,RO,0.044,0.06,01445
A.04.04.005,Sunflower seeds,Russia,RU,0.027,0.06,01445
A.04.04.005,Sunflower seeds,Ukraine,UA,0.149,0.06,01445
A.04.04.005,Sunflower seeds,Serbia,RS,0.014,0.06,01445
A.03.02.001,Sweet potatoes,Brazil,BR,0.02,0.24,01530
A.03.02.001,Sweet potatoes,China,CN,0.06,0.24,01530
A.03.02.001,Sweet potatoes,Egypt,EG,0.433,0.24,01530
A.03.02.001,Sweet potatoes,Honduras,HN,0.024,0.24,01530
A.03.02.001,Sweet potatoes,Morocco,MA,0.017,0.24,01530
A.03.02.001,Sweet potatoes,South Africa,ZA,0.021,0.24,01530
A.03.02.001,Sweet potatoes,USA,US,0.426,0.24,01530
A.05.01.005,Mandarins and similar-,Rest of World,RoW,1,0.07,01324
A.02.03.001,Tomatoes,Egypt,EG,0.011,0.07,01234
A.02.03.001,Tomatoes,Greece,GR,0.952,0.07,01234
A.02.03.001,Tomatoes,Italy,IT,0.023,0.07,01234
A.02.03.001,Tomatoes,Turkey,TR,0.014,0.07,01234
A.05.04.029,Ground cherries (physalis etc.),Egypt,EG,0.011,0.07,01234
A.05.04.029,Ground cherries (physalis etc.),Greece,GR,0.952,0.07,01234
A.05.04.029,Ground cherries (physalis etc.),Italy,IT,0.023,0.07,01234
A.05.04.029,Ground cherries (physalis etc.),Turkey,TR,0.014,0.07,01234
A.05.06.013,American persimmons,Egypt,EG,0.011,0.07,01234
A.05.06.013,American persimmons,Greece,GR,0.952,0.07,01234
A.05.06.013,American persimmons,Italy,IT,0.023,0.07,01234
A.05.06.013,American persimmons,Turkey,TR,0.014,0.07,01234
A.04.03.012,Walnuts,Rest of World,RoW,1,0.06,01376
A.02.03.011,Watermelons,Greece,GR,1,0.07,01221
A.01.02.001,Common wheat grain,Bulgaria,BG,0.196,0.045,0111
A.01.02.001,Common wheat grain,France,FR,0.025,0.045,0111
A.01.02.001,Common wheat grain,Germany,DE,0.013,0.045,0111
A.01.02.001,Common wheat grain,Greece,GR,0.543,0.045,0111
A.01.02.001,Common wheat grain,Kazakhstan,KZ,0.013,0.045,0111
A.01.02.001,Common wheat grain,Republic of Moldova,MD,0.019,0.045,0111
A.01.02.001,Common wheat grain,Romania,RO,0.019,0.045,0111
A.01.02.001,Common wheat grain,Russia,RU,0.064,0.045,0111
A.01.02.001,Common wheat grain,Ukraine,UA,0.106,0.045,0111
A.01.02.001.002,Durum wheat grain,Bulgaria,BG,0.196,0.045,0111
A.01.02.001.002,Durum wheat grain,France,FR,0.025,0.045,0111
A.01.02.001.002,Durum wheat grain,Germany,DE,0.013,0.045,0111
A.01.02.001.002,Durum wheat grain,Greece,GR,0.543,0.045,0111
A.01.02.001.002,Durum wheat grain,Kazakhstan,KZ,0.013,0.045,0111
A.01.02.001.002,Durum wheat grain,Republic of Moldova,MD,0.019,0.045,0111
A.01.02.001.002,Durum wheat grain,Romania,RO,0.019,0.045,0111
A.01.02.001.002,Durum wheat grain,Russia,RU,0.064,0.045,0111
A.01.02.001.002,Durum wheat grain,Ukraine,UA,0.106,0.045,0111
A.01.02.001.003,Common wheat grain,Bulgaria,BG,0.196,0.045,0111
A.01.02.001.003,Common wheat grain,France,FR,0.025,0.045,0111
A.01.02.001.003,Common wheat grain,Germany,DE,0.013,0.045,0111
A.01.02.001.003,Common wheat grain,Greece,GR,0.543,0.045,0111
A.01.02.001.003,Common wheat grain,Kazakhstan,KZ,0.013,0.045,0111
A.01.02.001.003,Common wheat grain,Republic of Moldova,MD,0.019,0.045,0111
A.01.02.001.003,Common wheat grain,Romania,RO,0.019,0.045,0111
A.01.02.001.003,Common wheat grain,Russia,RU,0.064,0.045,0111
A.01.02.001.003,Common wheat grain,Ukraine,UA,0.106,0.045,0111
A.01.02.001.004,Durum wheat grain,Bulgaria,BG,0.196,0.045,0111
A.01.02.001.004,Durum wheat grain,France,FR,0.025,0.045,0111
A.01.02.001.004,Durum wheat grain,Germany,DE,0.013,0.045,0111
A.01.02.001.004,Durum wheat grain,Greece,GR,0.543,0.045,0111
A.01.02.001.004,Durum wheat grain,Kazakhstan,KZ,0.013,0.045,0111
A.01.02.001.004,Durum wheat grain,Republic of Moldova,MD,0.019,0.045,0111
A.01.02.001.004,Durum wheat grain,Romania,RO,0.019,0.045,0111
A.01.02.001.004,Durum wheat grain,Russia,RU,0.064,0.045,0111
A.01.02.001.004,Durum wheat grain,Ukraine,UA,0.106,0.045,0111
A.01.02.005,Spelt grain,Bulgaria,BG,0.196,0.045,0111
A.01.02.005,Spelt grain,France,FR,0.025,0.045,0111
A.01.02.005,Spelt grain,Germany,DE,0.013,0.045,0111
A.01.02.005,Spelt grain,Greece,GR,0.543,0.045,0111
A.01.02.005,Spelt grain,Kazakhstan,KZ,0.013,0.045,0111
A.01.02.005,Spelt grain,Republic of Moldova,MD,0.019,0.045,0111
A.01.02.005,Spelt grain,Romania,RO,0.019,0.045,0111
A.01.02.005,Spelt grain,Russia,RU,0.064,0.045,0111
A.01.02.005,Spelt grain,Ukraine,UA,0.106,0.045,0111
A.02.10.002,"Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis), decaffeinated",Rest of World,RoW,1,0.07,01620
A.08.01.003,Water buffalo milk,Rest of World,RoW,1,0.07,02212
A.08.01.005,Goat milk,Rest of World,RoW,1,0.017,02292
A.06.01.003,Pig muscle,Rest of World,RoW,1,0.057,21113.02
A.06.02.005,Pigeon fresh meat,Rest of World,RoW,1,0.057,21170.01
A.07.01.001,Herrings,Rest of World,RoW,1,0.02,BF-01
I.07.03.001.002,Herring roe,Rest of World,RoW,1,0.02,BF-02
A.07.01.002,Sprat,Rest of World,RoW,1,0.02,BF-03
A.07.01.003,European sardine,Rest of World,RoW,1,0.02,BF-04
A.07.01.004,Anchovies,Rest of World,RoW,1,0.02,BF-05
A.07.01.007,Char,Rest of World,RoW,1,0.02,BF-06
A.07.01.008,Smelt,Rest of World,RoW,1,0.02,BF-07
A.07.01.009,Whitefishes or coregonus,Rest of World,RoW,1,0.02,BF-08
A.07.01.010,Perch,Rest of World,RoW,1,0.02,BF-09
A.07.01.011,Sea bass,Rest of World,RoW,1,0.02,BF-10
A.07.01.013,Mackerel,Rest of World,RoW,1,0.02,BF-11
A.07.01.014,Tuna and bonito (generic),Rest of World,RoW,1,0.02,BF-12
A.07.01.016,Mullets,Rest of World,RoW,1,0.02,BF-13
A.07.01.018,Hakes,Rest of World,RoW,1,0.02,BF-14
A.07.01.019,Flounders,Rest of World,RoW,1,0.02,BF-15
A.07.01.020,Halibut,Rest of World,RoW,1,0.02,BF-16
A.07.01.021,Plaice,Rest of World,RoW,1,0.02,BF-17
A.07.01.022,Sole,Rest of World,RoW,1,0.02,BF-18
A.07.01.024,Carps,Rest of World,RoW,1,0.02,BF-19
A.07.01.026,Freshwater bream - Europe,Rest of World,RoW,1,0.02,BF-20
A.07.01.027,River eels,Rest of World,RoW,1,0.02,BF-21
A.07.01.029,Anglerfish and monkfish,Rest of World,RoW,1,0.02,BF-22
A.07.01.030,Sharks,Rest of World,RoW,1,0.02,BF-23
A.07.01.031,Rays,Rest of World,RoW,1,0.02,BF-24
A.07.01.032,Sturgeon roe,Rest of World,RoW,1,0.02,BF-25
A.07.01.033,Bonito,Rest of World,RoW,1,0.02,BF-26
A.07.01.035,Sardines and sardine-type fishes,Rest of World,RoW,1,0.02,BF-27
A.07.01.036,Swordfish,Rest of World,RoW,1,0.02,BF-28
A.07.04.001,Freshwater crabs,Rest of World,RoW,1,0.02,BF-29
A.07.04.002,Lobsters,Rest of World,RoW,1,0.02,BF-30
A.07.04.003,"Lobster, norway",Rest of World,RoW,1,0.02,BF-31
A.07.04.004,"Prawn, giant tiger",Rest of World,RoW,1,0.02,BF-32
A.07.04.005,White shrimp,Rest of World,RoW,1,0.02,BF-33
A.07.04.006,Spiny and rock lobsters,Rest of World,RoW,1,0.02,BF-34
A.07.04.007,Freshwater crayfishes,Rest of World,RoW,1,0.02,BF-35
A.07.05.001,Squids,Rest of World,RoW,1,0.02,BF-36
A.07.05.002,Octopuses,Rest of World,RoW,1,0.02,BF-37
A.07.05.003,Cuttlefishes,Rest of World,RoW,1,0.02,BF-38
A.07.05.005,Clams,Rest of World,RoW,1,0.02,BF-39
A.07.05.006,Cockles,Rest of World,RoW,1,0.02,BF-40
A.07.05.007,Mussels,Rest of World,RoW,1,0.02,BF-41
A.07.05.008,Oysters,Rest of World,RoW,1,0.02,BF-42
A.07.05.010,"Scallops, pectens",Rest of World,RoW,1,0.02,BF-43
A.07.05.013,"Whelk (Buccinum undatum, Fusus antiquus)",Rest of World,RoW,1,0.02,BF-44
A.07.05.014,Winkle (Littorina littorea),Rest of World,RoW,1,0.02,BF-44
A.07.06.001,Frogs (legs),Rest of World,RoW,1,0.02,BF-45
A.07.06.004,Snails,Rest of World,RoW,1,0.02,BF-46
I.07.01.006.001,Salmons,Rest of World,RoW,1,0.02,BF-47
I.07.01.006.002,Trouts,Rest of World,RoW,1,0.02,BF-48
I.07.01.015.001,Catfishes (freshwater),Rest of World,RoW,1,0.02,BF-49
I.07.01.015.002,Wolffish,Rest of World,RoW,1,0.02,BF-50
I.07.01.017.001,Cod,Rest of World,RoW,1,0.02,BF-51
I.07.03.002.001,Cod liver,Rest of World,RoW,1,0.02,BF-52
I.07.03.001.001,Cod roe,Rest of World,RoW,1,0.02,BF-53
I.07.01.017.002,seed,Rest of World,RoW,1,0.02,BF-54
I.07.01.017.004,Haddock,Rest of World,RoW,1,0.02,BF-55
I.07.03.001.003,Lumpfish roe,Rest of World,RoW,1,0.02,BF-56
A.02.08.002,Sugar cane (Saccharum officinarum),Spain,ES,1,0.045,01802
A.05.05.003,Palmfruit (Elaeis guineensis),Malaysia,MY,0.3,0.06,01491.01
A.05.05.003,Palmfruit (Elaeis guineensis),Indonesia,ID,0.7,0.06,01491.01
